Id,Name,Year,Gender,State,Count
5074,Ann,1972,F,AK,5
5075,Anne,1972,F,AK,5
5076,Autumn,1972,F,AK,5
5077,Bonnie,1972,F,AK,5
5078,Carolyn,1972,F,AK,5
5079,Charlene,1972,F,AK,5
5080,Debbie,1972,F,AK,5
5081,Denise,1972,F,AK,5
5082,Elaine,1972,F,AK,5
5083,Gina,1972,F,AK,5
5084,Grace,1972,F,AK,5
5085,Gretchen,1972,F,AK,5
5086,Gwen,1972,F,AK,5
5087,Helen,1972,F,AK,5
5088,Jill,1972,F,AK,5
5089,Joanne,1972,F,AK,5
5090,Jodie,1972,F,AK,5
5091,Juanita,1972,F,AK,5
5092,Judy,1972,F,AK,5
5093,Kathy,1972,F,AK,5
5094,Kerri,1972,F,AK,5
5095,Kerry,1972,F,AK,5
5096,Kristie,1972,F,AK,5
5097,Misty,1972,F,AK,5
5098,Peggy,1972,F,AK,5
5099,Priscilla,1972,F,AK,5
5100,Rita,1972,F,AK,5
5101,Rose,1972,F,AK,5
5102,Ruth,1972,F,AK,5
5103,Sabrina,1972,F,AK,5
5104,Shana,1972,F,AK,5
5105,Shelley,1972,F,AK,5
5106,Sonja,1972,F,AK,5
5107,Sophie,1972,F,AK,5
5108,Teri,1972,F,AK,5
5109,Tracey,1972,F,AK,5
5110,Jennifer,1973,F,AK,128
5111,Michelle,1973,F,AK,57
5112,Stephanie,1973,F,AK,52
5113,Amy,1973,F,AK,44
5114,Heather,1973,F,AK,43
5115,Lisa,1973,F,AK,42
5116,Angela,1973,F,AK,41
5117,Kimberly,1973,F,AK,35
5118,Mary,1973,F,AK,29
5119,Elizabeth,1973,F,AK,28
5120,Christine,1973,F,AK,27
5121,Julie,1973,F,AK,26
5122,Melissa,1973,F,AK,26
5123,Shannon,1973,F,AK,26
5124,Rebecca,1973,F,AK,25
5125,Christina,1973,F,AK,24
5126,Tammy,1973,F,AK,23
5127,Tina,1973,F,AK,23
5128,Laura,1973,F,AK,22
5129,Cynthia,1973,F,AK,20
5130,Teresa,1973,F,AK,20
5131,Dawn,1973,F,AK,19
5132,Patricia,1973,F,AK,19
5133,Margaret,1973,F,AK,18
5134,Sarah,1973,F,AK,18
5135,Wendy,1973,F,AK,18
5136,Amanda,1973,F,AK,17
5137,Catherine,1973,F,AK,17
5138,April,1973,F,AK,16
5139,Barbara,1973,F,AK,16
5140,Crystal,1973,F,AK,16
5141,Karen,1973,F,AK,16
5142,Katherine,1973,F,AK,16
5143,Nicole,1973,F,AK,16
5144,Tanya,1973,F,AK,15
5145,Cheryl,1973,F,AK,14
5146,Kelly,1973,F,AK,14
5147,Lori,1973,F,AK,14
5148,Suzanne,1973,F,AK,14
5149,Jessica,1973,F,AK,13
5150,Stacy,1973,F,AK,13
5151,Theresa,1973,F,AK,13
5152,Traci,1973,F,AK,13
5153,Tracy,1973,F,AK,13
5154,Brandy,1973,F,AK,12
5155,Deborah,1973,F,AK,12
5156,Heidi,1973,F,AK,12
5157,Kathryn,1973,F,AK,12
5158,Michele,1973,F,AK,12
5159,Molly,1973,F,AK,12
5160,Susan,1973,F,AK,12
5161,Tamara,1973,F,AK,12
5162,Danielle,1973,F,AK,11
5163,Denise,1973,F,AK,11
5164,Kathleen,1973,F,AK,11
5165,Maria,1973,F,AK,11
5166,Melanie,1973,F,AK,11
5167,Nancy,1973,F,AK,11
5168,Rachel,1973,F,AK,11
5169,Sandra,1973,F,AK,11
5170,Amber,1973,F,AK,10
5171,Ann,1973,F,AK,10
5172,Carrie,1973,F,AK,10
5173,Deanna,1973,F,AK,10
5174,Erica,1973,F,AK,10
5175,Erin,1973,F,AK,10
5176,Jamie,1973,F,AK,10
5177,Katrina,1973,F,AK,10
5178,Linda,1973,F,AK,10
5179,Sharon,1973,F,AK,10
5180,Tara,1973,F,AK,10
5181,Tonya,1973,F,AK,10
5182,Andrea,1973,F,AK,9
5183,Cindy,1973,F,AK,9
5184,Jodi,1973,F,AK,9
5185,Leslie,1973,F,AK,9
5186,Pamela,1973,F,AK,9
5187,Paula,1973,F,AK,9
5188,Robin,1973,F,AK,9
5189,Sheila,1973,F,AK,9
5190,Valerie,1973,F,AK,9
5191,Vanessa,1973,F,AK,9
5192,Alice,1973,F,AK,8
5193,Brenda,1973,F,AK,8
5194,Donna,1973,F,AK,8
5195,Holly,1973,F,AK,8
5196,Jill,1973,F,AK,8
5197,Kristina,1973,F,AK,8
5198,Monica,1973,F,AK,8
5199,Shawna,1973,F,AK,8
5200,Sherry,1973,F,AK,8
5201,Aimee,1973,F,AK,7
5202,Christy,1973,F,AK,7
5203,Debra,1973,F,AK,7
5204,Diana,1973,F,AK,7
5205,Diane,1973,F,AK,7
5206,Jacqueline,1973,F,AK,7
5207,Kim,1973,F,AK,7
5208,Krista,1973,F,AK,7
5209,Kristine,1973,F,AK,7
5210,Laurie,1973,F,AK,7
5211,Martha,1973,F,AK,7
5212,Misty,1973,F,AK,7
5213,Natalie,1973,F,AK,7
5214,Rhonda,1973,F,AK,7
5215,Tiffany,1973,F,AK,7
5216,Victoria,1973,F,AK,7
5217,Allison,1973,F,AK,6
5218,Anna,1973,F,AK,6
5219,Anne,1973,F,AK,6
5220,Charity,1973,F,AK,6
5221,Emily,1973,F,AK,6
5222,Erika,1973,F,AK,6
5223,Ginger,1973,F,AK,6
5224,Josephine,1973,F,AK,6
5225,Joy,1973,F,AK,6
5226,Julia,1973,F,AK,6
5227,Kara,1973,F,AK,6
5228,Kerry,1973,F,AK,6
5229,Kristi,1973,F,AK,6
5230,Marie,1973,F,AK,6
5231,Marilyn,1973,F,AK,6
5232,Megan,1973,F,AK,6
5233,Renee,1973,F,AK,6
5234,Roberta,1973,F,AK,6
5235,Shelly,1973,F,AK,6
5236,Audrey,1973,F,AK,5
5237,Betty,1973,F,AK,5
5238,Bonnie,1973,F,AK,5
5239,Brandi,1973,F,AK,5
5240,Carmen,1973,F,AK,5
5241,Carolyn,1973,F,AK,5
5242,Cheri,1973,F,AK,5
5243,Dana,1973,F,AK,5
5244,Darlene,1973,F,AK,5
5245,Dena,1973,F,AK,5
5246,Evelyn,1973,F,AK,5
5247,Gina,1973,F,AK,5
5248,Jenifer,1973,F,AK,5
5249,Joann,1973,F,AK,5
5250,Jody,1973,F,AK,5
5251,Joyce,1973,F,AK,5
5252,Judy,1973,F,AK,5
5253,Kari,1973,F,AK,5
5254,Kellie,1973,F,AK,5
5255,Kimberley,1973,F,AK,5
5256,Kristen,1973,F,AK,5
5257,Kristin,1973,F,AK,5
5258,Kristy,1973,F,AK,5
5259,Leah,1973,F,AK,5
5260,Lillian,1973,F,AK,5
5261,Lora,1973,F,AK,5
5262,Melinda,1973,F,AK,5
5263,Priscilla,1973,F,AK,5
5264,Regina,1973,F,AK,5
5265,Shawn,1973,F,AK,5
5266,Stacey,1973,F,AK,5
5267,Tracey,1973,F,AK,5
5268,Trina,1973,F,AK,5
5269,Vera,1973,F,AK,5
5270,Jennifer,1974,F,AK,135
5271,Heather,1974,F,AK,60
5272,Michelle,1974,F,AK,53
5273,Rebecca,1974,F,AK,48
5274,Amy,1974,F,AK,44
5275,Melissa,1974,F,AK,37
5276,Elizabeth,1974,F,AK,36
5277,Angela,1974,F,AK,35
5278,Kimberly,1974,F,AK,35
5279,Lisa,1974,F,AK,35
5280,Mary,1974,F,AK,35
5281,Sarah,1974,F,AK,32
5282,Stephanie,1974,F,AK,31
5283,Christina,1974,F,AK,28
5284,Laura,1974,F,AK,23
5285,Tracy,1974,F,AK,22
5286,Shannon,1974,F,AK,21
5287,Christine,1974,F,AK,20
5288,Nicole,1974,F,AK,20
5289,Jessica,1974,F,AK,19
5290,Julie,1974,F,AK,18
5291,Melanie,1974,F,AK,18
5292,Tammy,1974,F,AK,17
5293,Tanya,1974,F,AK,17
5294,Crystal,1974,F,AK,16
5295,Kelly,1974,F,AK,16
5296,Robin,1974,F,AK,16
5297,Anna,1974,F,AK,15
5298,Brandi,1974,F,AK,15
5299,Carrie,1974,F,AK,15
5300,Dawn,1974,F,AK,15
5301,Heidi,1974,F,AK,15
5302,Sandra,1974,F,AK,15
5303,Teresa,1974,F,AK,15
5304,Andrea,1974,F,AK,14
5305,Cynthia,1974,F,AK,14
5306,Holly,1974,F,AK,14
5307,Katherine,1974,F,AK,14
5308,Rachel,1974,F,AK,14
5309,Amanda,1974,F,AK,13
5310,April,1974,F,AK,13
5311,Brenda,1974,F,AK,13
5312,Christy,1974,F,AK,13
5313,Danielle,1974,F,AK,13
5314,Erin,1974,F,AK,13
5315,Karen,1974,F,AK,13
5316,Amber,1974,F,AK,12
5317,Deborah,1974,F,AK,12
5318,Donna,1974,F,AK,12
5319,Kristin,1974,F,AK,12
5320,Margaret,1974,F,AK,12
5321,Pamela,1974,F,AK,12
5322,Suzanne,1974,F,AK,12
5323,Tamara,1974,F,AK,12
5324,Tara,1974,F,AK,12
5325,Theresa,1974,F,AK,12
5326,Wendy,1974,F,AK,12
5327,Jenny,1974,F,AK,11
5328,Sara,1974,F,AK,11
5329,Tonya,1974,F,AK,11
5330,Barbara,1974,F,AK,10
5331,Jolene,1974,F,AK,10
5332,Joy,1974,F,AK,10
5333,Linda,1974,F,AK,10
5334,Molly,1974,F,AK,10
5335,Paula,1974,F,AK,10
5336,Rita,1974,F,AK,10
5337,Samantha,1974,F,AK,10
5338,Sharon,1974,F,AK,10
5339,Tina,1974,F,AK,10
5340,Brandy,1974,F,AK,9
5341,Jamie,1974,F,AK,9
5342,Leslie,1974,F,AK,9
5343,Michele,1974,F,AK,9
5344,Ann,1974,F,AK,8
5345,Anne,1974,F,AK,8
5346,Diana,1974,F,AK,8
5347,Gina,1974,F,AK,8
5348,Joyce,1974,F,AK,8
5349,Maria,1974,F,AK,8
5350,Marie,1974,F,AK,8
5351,Melinda,1974,F,AK,8
5352,Monica,1974,F,AK,8
5353,Natasha,1974,F,AK,8
5354,Patricia,1974,F,AK,8
5355,Renee,1974,F,AK,8
5356,Sherry,1974,F,AK,8
5357,Valerie,1974,F,AK,8
5358,Alicia,1974,F,AK,7
5359,Anita,1974,F,AK,7
5360,Carol,1974,F,AK,7
5361,Catherine,1974,F,AK,7
5362,Charlene,1974,F,AK,7
5363,Darlene,1974,F,AK,7
5364,Jill,1974,F,AK,7
5365,Kathy,1974,F,AK,7
5366,Kelley,1974,F,AK,7
5367,Kristina,1974,F,AK,7
5368,Lori,1974,F,AK,7
5369,Melody,1974,F,AK,7
5370,Shelly,1974,F,AK,7
5371,Adrienne,1974,F,AK,6
5372,Agnes,1974,F,AK,6
5373,Bertha,1974,F,AK,6
5374,Cindy,1974,F,AK,6
5375,Janet,1974,F,AK,6
5376,Kathleen,1974,F,AK,6
5377,Krista,1974,F,AK,6
5378,Misty,1974,F,AK,6
5379,Nancy,1974,F,AK,6
5380,Rhonda,1974,F,AK,6
5381,Roberta,1974,F,AK,6
5382,Sally,1974,F,AK,6
5383,Stacey,1974,F,AK,6
5384,Stacy,1974,F,AK,6
5385,Susan,1974,F,AK,6
5386,Tiffany,1974,F,AK,6
5387,Traci,1974,F,AK,6
5388,Victoria,1974,F,AK,6
5389,Autumn,1974,F,AK,5
5390,Beth,1974,F,AK,5
5391,Cara,1974,F,AK,5
5392,Carla,1974,F,AK,5
5393,Caroline,1974,F,AK,5
5394,Christie,1974,F,AK,5
5395,Dana,1974,F,AK,5
5396,Deanna,1974,F,AK,5
5397,Debra,1974,F,AK,5
5398,Diane,1974,F,AK,5
5399,Dorothy,1974,F,AK,5
5400,Erica,1974,F,AK,5
5401,Ginger,1974,F,AK,5
5402,Jane,1974,F,AK,5
5403,Jean,1974,F,AK,5
5404,Jodi,1974,F,AK,5
5405,Judith,1974,F,AK,5
5406,Julia,1974,F,AK,5
5407,Kathryn,1974,F,AK,5
5408,Lynette,1974,F,AK,5
5409,Martha,1974,F,AK,5
5410,Megan,1974,F,AK,5
5411,Shanna,1974,F,AK,5
5412,Shauna,1974,F,AK,5
5413,Sheila,1974,F,AK,5
5414,Sherri,1974,F,AK,5
5415,Sonya,1974,F,AK,5
5416,Vanessa,1974,F,AK,5
5417,Jennifer,1975,F,AK,114
5418,Amy,1975,F,AK,64
5419,Heather,1975,F,AK,64
5420,Angela,1975,F,AK,47
5421,Michelle,1975,F,AK,47
5422,Rebecca,1975,F,AK,46
5423,Melissa,1975,F,AK,42
5424,Jessica,1975,F,AK,40
5425,Kimberly,1975,F,AK,39
5426,Amanda,1975,F,AK,35
5427,Stephanie,1975,F,AK,34
5428,Christina,1975,F,AK,32
5429,Rachel,1975,F,AK,31
5430,April,1975,F,AK,29
5431,Lisa,1975,F,AK,29
5432,Mary,1975,F,AK,29
5433,Sarah,1975,F,AK,28
5434,Nicole,1975,F,AK,25
5435,Patricia,1975,F,AK,23
5436,Carrie,1975,F,AK,22
5437,Julie,1975,F,AK,22
5438,Kelly,1975,F,AK,22
5439,Amber,1975,F,AK,21
5440,Dawn,1975,F,AK,21
5441,Shannon,1975,F,AK,21
5442,Christine,1975,F,AK,20
5443,Laura,1975,F,AK,20
5444,Tracy,1975,F,AK,19
5445,Elizabeth,1975,F,AK,18
5446,Heidi,1975,F,AK,18
5447,Karen,1975,F,AK,18
5448,Melanie,1975,F,AK,18
5449,Tara,1975,F,AK,18
5450,Katherine,1975,F,AK,17
5451,Tanya,1975,F,AK,17
5452,Andrea,1975,F,AK,16
5453,Crystal,1975,F,AK,16
5454,Misty,1975,F,AK,16
5455,Stacy,1975,F,AK,16
5456,Tammy,1975,F,AK,16
5457,Brandy,1975,F,AK,14
5458,Catherine,1975,F,AK,14
5459,Donna,1975,F,AK,14
5460,Kristin,1975,F,AK,14
5461,Sandra,1975,F,AK,14
5462,Susan,1975,F,AK,14
5463,Tamara,1975,F,AK,14
5464,Teresa,1975,F,AK,14
5465,Danielle,1975,F,AK,13
5466,Diane,1975,F,AK,12
5467,Kathleen,1975,F,AK,12
5468,Leah,1975,F,AK,12
5469,Monica,1975,F,AK,12
5470,Pamela,1975,F,AK,12
5471,Robin,1975,F,AK,12
5472,Wendy,1975,F,AK,12
5473,Brenda,1975,F,AK,11
5474,Cheryl,1975,F,AK,11
5475,Christy,1975,F,AK,11
5476,Cynthia,1975,F,AK,11
5477,Melinda,1975,F,AK,11
5478,Renee,1975,F,AK,11
5479,Samantha,1975,F,AK,11
5480,Sharon,1975,F,AK,11
5481,Stacey,1975,F,AK,11
5482,Theresa,1975,F,AK,11
5483,Alicia,1975,F,AK,10
5484,Anna,1975,F,AK,10
5485,Denise,1975,F,AK,10
5486,Jill,1975,F,AK,10
5487,Lori,1975,F,AK,10
5488,Sara,1975,F,AK,10
5489,Valerie,1975,F,AK,10
5490,Ann,1975,F,AK,9
5491,Barbara,1975,F,AK,9
5492,Bonnie,1975,F,AK,9
5493,Dana,1975,F,AK,9
5494,Deanna,1975,F,AK,9
5495,Deborah,1975,F,AK,9
5496,Erin,1975,F,AK,9
5497,Hannah,1975,F,AK,9
5498,Holly,1975,F,AK,9
5499,Jolene,1975,F,AK,9
5500,Natalie,1975,F,AK,9
5501,Ruth,1975,F,AK,9
5502,Tonya,1975,F,AK,9
5503,Bertha,1975,F,AK,8
5504,Charlene,1975,F,AK,8
5505,Erica,1975,F,AK,8
5506,Jamie,1975,F,AK,8
5507,Kari,1975,F,AK,8
5508,Katie,1975,F,AK,8
5509,Kristen,1975,F,AK,8
5510,Kristina,1975,F,AK,8
5511,Linda,1975,F,AK,8
5512,Margaret,1975,F,AK,8
5513,Melody,1975,F,AK,8
5514,Suzanne,1975,F,AK,8
5515,Tiffany,1975,F,AK,8
5516,Carol,1975,F,AK,7
5517,Carolyn,1975,F,AK,7
5518,Charity,1975,F,AK,7
5519,Christie,1975,F,AK,7
5520,Emily,1975,F,AK,7
5521,Erika,1975,F,AK,7
5522,Jean,1975,F,AK,7
5523,Karla,1975,F,AK,7
5524,Kathryn,1975,F,AK,7
5525,Katrina,1975,F,AK,7
5526,Molly,1975,F,AK,7
5527,Rachael,1975,F,AK,7
5528,Ruby,1975,F,AK,7
5529,Virginia,1975,F,AK,7
5530,Yolanda,1975,F,AK,7
5531,Aimee,1975,F,AK,6
5532,Angie,1975,F,AK,6
5533,Billie,1975,F,AK,6
5534,Colleen,1975,F,AK,6
5535,Diana,1975,F,AK,6
5536,Janet,1975,F,AK,6
5537,Jenny,1975,F,AK,6
5538,Josephine,1975,F,AK,6
5539,Olivia,1975,F,AK,6
5540,Rhonda,1975,F,AK,6
5541,Roberta,1975,F,AK,6
5542,Robyn,1975,F,AK,6
5543,Shana,1975,F,AK,6
5544,Shauna,1975,F,AK,6
5545,Shawna,1975,F,AK,6
5546,Sheila,1975,F,AK,6
5547,Tina,1975,F,AK,6
5548,Tracey,1975,F,AK,6
5549,Trina,1975,F,AK,6
5550,Vanessa,1975,F,AK,6
5551,Allison,1975,F,AK,5
5552,Anne,1975,F,AK,5
5553,Brandi,1975,F,AK,5
5554,Carmen,1975,F,AK,5
5555,Clara,1975,F,AK,5
5556,Courtney,1975,F,AK,5
5557,Frances,1975,F,AK,5
5558,Gina,1975,F,AK,5
5559,Ginger,1975,F,AK,5
5560,Gloria,1975,F,AK,5
5561,Helen,1975,F,AK,5
5562,Jackie,1975,F,AK,5
5563,Jacqueline,1975,F,AK,5
5564,Jeannie,1975,F,AK,5
5565,Jodi,1975,F,AK,5
5566,Joy,1975,F,AK,5
5567,Kristine,1975,F,AK,5
5568,Leslie,1975,F,AK,5
5569,Mandy,1975,F,AK,5
5570,Martha,1975,F,AK,5
5571,Naomi,1975,F,AK,5
5572,Rebekah,1975,F,AK,5
5573,Shelley,1975,F,AK,5
5574,Stacie,1975,F,AK,5
5575,Terri,1975,F,AK,5
5576,Trisha,1975,F,AK,5
5577,Victoria,1975,F,AK,5
5578,Jennifer,1976,F,AK,124
5579,Heather,1976,F,AK,81
5580,Angela,1976,F,AK,62
5581,Amy,1976,F,AK,52
5582,Michelle,1976,F,AK,50
5583,Christina,1976,F,AK,46
5584,Jessica,1976,F,AK,45
5585,Sarah,1976,F,AK,42
5586,Jamie,1976,F,AK,41
5587,Shannon,1976,F,AK,40
5588,Stephanie,1976,F,AK,39
5589,Melissa,1976,F,AK,38
5590,Elizabeth,1976,F,AK,33
5591,Rachel,1976,F,AK,32
5592,Rebecca,1976,F,AK,32
5593,Kimberly,1976,F,AK,31
5594,Julie,1976,F,AK,28
5595,Lisa,1976,F,AK,26
5596,Sara,1976,F,AK,26
5597,Amanda,1976,F,AK,25
5598,Dawn,1976,F,AK,24
5599,Kelly,1976,F,AK,23
5600,Mary,1976,F,AK,23
5601,Amber,1976,F,AK,22
5602,Nicole,1976,F,AK,21
5603,Holly,1976,F,AK,20
5604,Anna,1976,F,AK,19
5605,Laura,1976,F,AK,18
5606,Brandy,1976,F,AK,17
5607,Crystal,1976,F,AK,17
5608,Heidi,1976,F,AK,17
5609,Wendy,1976,F,AK,17
5610,Andrea,1976,F,AK,16
5611,April,1976,F,AK,16
5612,Danielle,1976,F,AK,15
5613,Erin,1976,F,AK,15
5614,Jaime,1976,F,AK,15
5615,Karen,1976,F,AK,15
5616,Kathleen,1976,F,AK,15
5617,Monica,1976,F,AK,15
5618,Erica,1976,F,AK,14
5619,Tanya,1976,F,AK,14
5620,Alice,1976,F,AK,13
5621,Cynthia,1976,F,AK,13
5622,Katherine,1976,F,AK,13
5623,Misty,1976,F,AK,13
5624,Samantha,1976,F,AK,13
5625,Stacey,1976,F,AK,13
5626,Alicia,1976,F,AK,12
5627,Christine,1976,F,AK,12
5628,Denise,1976,F,AK,12
5629,Jolene,1976,F,AK,12
5630,Megan,1976,F,AK,12
5631,Melinda,1976,F,AK,12
5632,Tara,1976,F,AK,12
5633,Tina,1976,F,AK,12
5634,Carolyn,1976,F,AK,11
5635,Jill,1976,F,AK,11
5636,Jody,1976,F,AK,11
5637,Lindsay,1976,F,AK,11
5638,Patricia,1976,F,AK,11
5639,Tammy,1976,F,AK,11
5640,Teresa,1976,F,AK,11
5641,Allison,1976,F,AK,10
5642,Carrie,1976,F,AK,10
5643,Cheryl,1976,F,AK,10
5644,Dana,1976,F,AK,10
5645,Jenny,1976,F,AK,10
5646,Julia,1976,F,AK,10
5647,Kathryn,1976,F,AK,10
5648,Lori,1976,F,AK,10
5649,Melanie,1976,F,AK,10
5650,Michele,1976,F,AK,10
5651,Deborah,1976,F,AK,9
5652,Emily,1976,F,AK,9
5653,Kari,1976,F,AK,9
5654,Kristin,1976,F,AK,9
5655,Sheila,1976,F,AK,9
5656,Tracy,1976,F,AK,9
5657,Ashley,1976,F,AK,8
5658,Autumn,1976,F,AK,8
5659,Barbara,1976,F,AK,8
5660,Brenda,1976,F,AK,8
5661,Carmen,1976,F,AK,8
5662,Courtney,1976,F,AK,8
5663,Erika,1976,F,AK,8
5664,Joy,1976,F,AK,8
5665,Kendra,1976,F,AK,8
5666,Krista,1976,F,AK,8
5667,Kristi,1976,F,AK,8
5668,Mandy,1976,F,AK,8
5669,Margaret,1976,F,AK,8
5670,Renee,1976,F,AK,8
5671,Sharon,1976,F,AK,8
5672,Shirley,1976,F,AK,8
5673,Tiffany,1976,F,AK,8
5674,Trina,1976,F,AK,8
5675,Brandi,1976,F,AK,7
5676,Carla,1976,F,AK,7
5677,Christy,1976,F,AK,7
5678,Janet,1976,F,AK,7
5679,Leah,1976,F,AK,7
5680,Marie,1976,F,AK,7
5681,Rhonda,1976,F,AK,7
5682,Ruth,1976,F,AK,7
5683,Sabrina,1976,F,AK,7
5684,Stacy,1976,F,AK,7
5685,Tamara,1976,F,AK,7
5686,Tonya,1976,F,AK,7
5687,Victoria,1976,F,AK,7
5688,Aimee,1976,F,AK,6
5689,Catherine,1976,F,AK,6
5690,Charlene,1976,F,AK,6
5691,Charlotte,1976,F,AK,6
5692,Gloria,1976,F,AK,6
5693,Katrina,1976,F,AK,6
5694,Lena,1976,F,AK,6
5695,Nancy,1976,F,AK,6
5696,Natalie,1976,F,AK,6
5697,Pamela,1976,F,AK,6
5698,Sandra,1976,F,AK,6
5699,Shanna,1976,F,AK,6
5700,Shawna,1976,F,AK,6
5701,Sherry,1976,F,AK,6
5702,Susan,1976,F,AK,6
5703,Tania,1976,F,AK,6
5704,Theresa,1976,F,AK,6
5705,Trisha,1976,F,AK,6
5706,Alyssa,1976,F,AK,5
5707,Anita,1976,F,AK,5
5708,Carol,1976,F,AK,5
5709,Cindy,1976,F,AK,5
5710,Darlene,1976,F,AK,5
5711,Deanna,1976,F,AK,5
5712,Donna,1976,F,AK,5
5713,Dora,1976,F,AK,5
5714,Eva,1976,F,AK,5
5715,Evelyn,1976,F,AK,5
5716,Felicia,1976,F,AK,5
5717,Jacqueline,1976,F,AK,5
5718,Janice,1976,F,AK,5
5719,Jeanette,1976,F,AK,5
5720,Joni,1976,F,AK,5
5721,Kara,1976,F,AK,5
5722,Kathy,1976,F,AK,5
5723,Kelli,1976,F,AK,5
5724,Kristie,1976,F,AK,5
5725,Kristina,1976,F,AK,5
5726,Leslie,1976,F,AK,5
5727,Linda,1976,F,AK,5
5728,Marcia,1976,F,AK,5
5729,Natasha,1976,F,AK,5
5730,Nina,1976,F,AK,5
5731,Paula,1976,F,AK,5
5732,Robin,1976,F,AK,5
5733,Stacie,1976,F,AK,5
5734,Tasha,1976,F,AK,5
5735,Valerie,1976,F,AK,5
5736,Vanessa,1976,F,AK,5
5737,Veronica,1976,F,AK,5
5738,Virginia,1976,F,AK,5
5739,Whitney,1976,F,AK,5
5740,Jennifer,1977,F,AK,140
5741,Jessica,1977,F,AK,72
5742,Sarah,1977,F,AK,47
5743,Amy,1977,F,AK,46
5744,Angela,1977,F,AK,46
5745,Heather,1977,F,AK,46
5746,Melissa,1977,F,AK,41
5747,Shannon,1977,F,AK,41
5748,Kimberly,1977,F,AK,39
5749,Amanda,1977,F,AK,38
5750,Christina,1977,F,AK,35
5751,Jamie,1977,F,AK,34
5752,Amber,1977,F,AK,33
5753,Michelle,1977,F,AK,33
5754,Carrie,1977,F,AK,31
5755,Lisa,1977,F,AK,31
5756,Sara,1977,F,AK,31
5757,Erin,1977,F,AK,30
5758,Rebecca,1977,F,AK,30
5759,Nicole,1977,F,AK,29
5760,Kelly,1977,F,AK,27
5761,Elizabeth,1977,F,AK,26
5762,Mary,1977,F,AK,26
5763,Andrea,1977,F,AK,24
5764,Stephanie,1977,F,AK,24
5765,Christine,1977,F,AK,23
5766,Crystal,1977,F,AK,23
5767,Laura,1977,F,AK,23
5768,Misty,1977,F,AK,23
5769,Rachel,1977,F,AK,20
5770,Cynthia,1977,F,AK,19
5771,Dawn,1977,F,AK,19
5772,Tara,1977,F,AK,19
5773,Brandy,1977,F,AK,18
5774,Julie,1977,F,AK,18
5775,Melanie,1977,F,AK,18
5776,Tiffany,1977,F,AK,18
5777,Emily,1977,F,AK,17
5778,Katherine,1977,F,AK,17
5779,Wendy,1977,F,AK,17
5780,Anna,1977,F,AK,16
5781,Tracy,1977,F,AK,16
5782,Danielle,1977,F,AK,15
5783,Kathryn,1977,F,AK,15
5784,Kristen,1977,F,AK,15
5785,Sabrina,1977,F,AK,15
5786,Susan,1977,F,AK,15
5787,Theresa,1977,F,AK,15
5788,Valerie,1977,F,AK,15
5789,Carolyn,1977,F,AK,14
5790,Tammy,1977,F,AK,14
5791,Tanya,1977,F,AK,14
5792,Tina,1977,F,AK,14
5793,Christy,1977,F,AK,13
5794,Megan,1977,F,AK,13
5795,Melinda,1977,F,AK,13
5796,Patricia,1977,F,AK,13
5797,April,1977,F,AK,12
5798,Erica,1977,F,AK,12
5799,Sandra,1977,F,AK,12
5800,Stacey,1977,F,AK,12
5801,Teresa,1977,F,AK,12
5802,Victoria,1977,F,AK,12
5803,Alicia,1977,F,AK,11
5804,Donna,1977,F,AK,11
5805,Heidi,1977,F,AK,11
5806,Holly,1977,F,AK,11
5807,Katie,1977,F,AK,11
5808,Kristina,1977,F,AK,11
5809,Monica,1977,F,AK,11
5810,Shawna,1977,F,AK,11
5811,Stacy,1977,F,AK,11
5812,Helen,1977,F,AK,10
5813,Jaime,1977,F,AK,10
5814,Kendra,1977,F,AK,10
5815,Kristy,1977,F,AK,10
5816,Marie,1977,F,AK,10
5817,Robin,1977,F,AK,10
5818,Samantha,1977,F,AK,10
5819,Ann,1977,F,AK,9
5820,Cheryl,1977,F,AK,9
5821,Dana,1977,F,AK,9
5822,Denise,1977,F,AK,9
5823,Janet,1977,F,AK,9
5824,Jill,1977,F,AK,9
5825,Karen,1977,F,AK,9
5826,Kathleen,1977,F,AK,9
5827,Leah,1977,F,AK,9
5828,Natasha,1977,F,AK,9
5829,Summer,1977,F,AK,9
5830,Tamara,1977,F,AK,9
5831,Vanessa,1977,F,AK,9
5832,Candice,1977,F,AK,8
5833,Colleen,1977,F,AK,8
5834,Erika,1977,F,AK,8
5835,Jodi,1977,F,AK,8
5836,Jody,1977,F,AK,8
5837,Julia,1977,F,AK,8
5838,Katrina,1977,F,AK,8
5839,Kelli,1977,F,AK,8
5840,Kristin,1977,F,AK,8
5841,Maria,1977,F,AK,8
5842,Natalie,1977,F,AK,8
5843,Rhonda,1977,F,AK,8
5844,Adrienne,1977,F,AK,7
5845,Alice,1977,F,AK,7
5846,Allison,1977,F,AK,7
5847,Brandi,1977,F,AK,7
5848,Catherine,1977,F,AK,7
5849,Farrah,1977,F,AK,7
5850,Krista,1977,F,AK,7
5851,Leslie,1977,F,AK,7
5852,Linda,1977,F,AK,7
5853,Mandy,1977,F,AK,7
5854,Naomi,1977,F,AK,7
5855,Rachael,1977,F,AK,7
5856,Tabitha,1977,F,AK,7
5857,Tricia,1977,F,AK,7
5858,Trina,1977,F,AK,7
5859,Aimee,1977,F,AK,6
5860,Alison,1977,F,AK,6
5861,Anne,1977,F,AK,6
